,total_loss,reconstruction_loss,kl-divergence,classification_loss,train_acc,prior_test,valid_acc,valid_mse,valid_class_loss
0,48865548.0,48725550.0,139991.23,0.7975414,0.465,0.5,0.47599998,10820143.0,0.78343254
1,19712996.0,19691728.0,21266.824,0.79272574,0.4575,0.5,0.4815,6940926.5,0.7749773
2,3201715.0,3193837.5,7876.6167,0.78102076,0.46,0.5,0.48499998,3087044.2,0.76990294
3,2380355.8,2374681.0,5673.697,0.7787146,0.4625,0.5,0.49449998,2559837.0,0.76416653
4,1983843.6,1979319.5,4523.5054,0.7681289,0.46625,0.5,0.50500005,2054278.4,0.7469518
5,2746175.8,2742318.5,3856.554,0.70753527,0.53375,0.5,0.6179999,1768566.4,0.655505
6,1141395.9,1138447.4,2947.8564,0.6623864,0.6175,0.5,0.624,1500322.2,0.66009045
7,1120793.1,1118249.2,2543.367,0.6600351,0.60625,0.5,0.6415,1432536.5,0.64640075
8,1339496.5,1337303.1,2192.703,0.6411599,0.62625,0.5,0.62850004,1044649.8,0.6534734
9,736463.8,734537.1,1926.1489,0.6532884,0.61625,0.5,0.6395,895906.9,0.6413287
10,663337.94,661630.8,1706.3918,0.6450001,0.605,0.5,0.6365,901508.2,0.6474134
11,1655442.5,1653931.9,1510.2758,0.6527302,0.60125,0.5,0.646,518619.7,0.6408216
12,538706.75,537518.5,1187.4907,0.6481363,0.63,0.5,0.66550004,599113.94,0.6336392
13,770603.94,769548.06,1055.1943,0.65336263,0.605,0.5,0.6545,501670.7,0.6370901
14,675094.5,674165.1,928.62354,0.6414187,0.61,0.5,0.66749996,441911.06,0.6307535
15,1244147.9,1243379.2,767.82117,0.64978164,0.62375,0.5,0.66499996,281832.2,0.63353145
16,791217.7,790595.6,621.6813,0.6369602,0.64375,0.5,0.67149997,302393.97,0.63078225
17,584288.4,583746.56,541.25024,0.63663065,0.63125,0.5,0.6905,268343.16,0.6256392
18,181617.4,181130.8,485.9531,0.6441929,0.6425,0.5,0.67750007,221295.92,0.6292895
19,559076.6,558611.94,464.0006,0.6280397,0.6675,0.5,0.7005,219626.4,0.62800777
20,414312.0,413898.38,413.0311,0.63338935,0.67625,0.5,0.706,202702.33,0.6212206
21,167774.81,167403.62,370.53262,0.63886094,0.65875,0.5,0.6905,188096.1,0.6255363
22,183293.66,182936.45,356.57092,0.6284213,0.69125,0.5,0.6775,234533.8,0.6308921
23,149582.19,149239.88,341.6617,0.6207566,0.68125,0.5,0.69750005,203268.34,0.6267139
24,172477.28,172146.27,330.40057,0.6260755,0.715,0.5,0.706,196930.81,0.6220596
25,198336.73,198021.92,314.20795,0.6332874,0.685,0.5,0.7085,166898.6,0.6160669
26,153944.81,153646.31,297.85532,0.62414455,0.7025,0.5,0.7145,151888.7,0.6232917
27,374465.47,374181.44,283.4026,0.6352181,0.6975,0.5,0.71400005,154395.03,0.6266264
28,125017.97,124762.13,255.22104,0.6257914,0.7175,0.5,0.7385,143269.19,0.6251044
29,109960.64,109713.99,246.01613,0.62665683,0.695,0.5,0.7375,151899.7,0.62104106
30,157779.61,157541.66,237.36745,0.6240389,0.7475,0.5,0.72950006,135236.16,0.61850053
31,136948.16,136722.81,224.7322,0.61863726,0.7375,0.5,0.7394999,115213.08,0.61961174
32,84587.21,84369.83,216.79097,0.6241696,0.73375,0.5,0.751,121479.23,0.62303364
33,97933.37,97720.85,211.90617,0.62589437,0.7325,0.5,0.75450003,122114.56,0.61927253
34,89049.31,88843.02,205.67307,0.61641186,0.74875,0.5,0.76750004,120470.5,0.6189568
35,95437.8,95237.92,199.2275,0.62086046,0.735,0.5,0.75100005,125690.21,0.61816776
36,222848.3,222655.95,191.69647,0.62014806,0.7375,0.5,0.764,94779.58,0.62010753
37,136442.78,136267.19,174.97801,0.6287027,0.72625,0.5,0.7795,84114.72,0.61562705
38,75980.65,75813.35,166.69202,0.6309189,0.73875,0.5,0.79349995,86559.875,0.60833544
39,88690.77,88528.57,161.56528,0.6242276,0.765,0.5,0.784,88173.734,0.6158989
40,97666.68,97509.91,156.16837,0.6111194,0.7975,0.5,0.7965,82596.71,0.61038864
41,128645.78,128496.92,148.29405,0.6158486,0.77875,0.5,0.7785,68698.75,0.6181509
42,94513.82,94372.49,140.7158,0.613881,0.79625,0.5,0.7905,86000.85,0.6148008
43,74150.42,74013.65,136.13223,0.618675,0.7725,0.5,0.788,67447.14,0.61085415
44,64867.754,64735.605,131.51552,0.62722284,0.75875,0.5,0.79999995,84763.89,0.61359507
45,80933.93,80805.414,127.89211,0.6195131,0.78625,0.5,0.7915,73020.09,0.6086129
46,74123.27,73999.25,123.36943,0.626374,0.7875,0.5,0.80599993,60952.35,0.6121
47,58079.875,57959.754,119.51181,0.6213683,0.7925,0.5,0.7954999,67066.266,0.60964143
48,52987.36,52870.09,116.63842,0.622777,0.78875,0.5,0.80649996,81770.8,0.61060685
49,51161.51,51047.82,113.07944,0.60901946,0.78875,0.5,0.8,59400.35,0.6086899
50,18256.682,18171.53,22.966446,0.62187064,0.795,0.5,0.7815,6325.7603,0.62674433
51,5371.588,5304.003,4.170598,0.6341384,0.76375,0.5,0.76850003,4871.6494,0.63050014
52,4447.2153,4381.9136,2.4250383,0.62876934,0.785,0.5,0.7685,4172.5586,0.63364756
53,3903.5674,3837.9429,1.750444,0.63874793,0.75125,0.5,0.748,3731.5962,0.63573587
54,3690.3882,3624.7893,1.3804647,0.6421882,0.73,0.5,0.7555,3698.7935,0.634791
55,3581.945,3516.2344,1.1208,0.6458967,0.73875,0.5,0.728,3448.345,0.64147437
56,3421.6455,3356.245,0.921848,0.6447842,0.7225,0.5,0.7285,3339.7632,0.6411869
57,3350.2556,3284.4075,0.7967453,0.6505167,0.71375,0.5,0.6985,3297.646,0.64483285
58,3290.0547,3224.17,0.7201183,0.651653,0.68875,0.5,0.699,3280.7903,0.6476356
59,3254.1353,3188.1187,0.64523154,0.6537118,0.69625,0.5,0.71400005,3253.022,0.6459538
60,3201.2124,3135.1726,0.583556,0.6545743,0.685,0.5,0.67999995,3141.5864,0.65076905
61,3160.661,3094.839,0.55236953,0.65268725,0.6825,0.5,0.6705,3102.7456,0.6521303
62,3128.849,3062.6665,0.52876014,0.6565402,0.655,0.5,0.6645,3093.196,0.6536088
63,3069.993,3003.314,0.5062744,0.66173065,0.65,0.5,0.6745,3061.9448,0.6522867
64,3081.2107,3014.515,0.49469537,0.6620066,0.64375,0.5,0.66400003,3024.728,0.6557747
65,3028.8438,2961.805,0.48582292,0.6655211,0.63125,0.5,0.6495,2995.6506,0.6596927
66,3008.702,2941.692,0.48954406,0.66521215,0.63125,0.5,0.65,2962.7375,0.6590847
67,2972.2722,2904.46,0.490442,0.6732205,0.61125,0.5,0.63500005,2927.973,0.66378105
68,2952.6082,2884.9844,0.4933692,0.6713012,0.61625,0.5,0.63049996,2907.1848,0.66515505
69,2944.8936,2877.4326,0.4982395,0.6696302,0.63,0.5,0.62049997,2901.4175,0.6650701
70,2898.2766,2830.242,0.511657,0.67523295,0.61125,0.5,0.62950003,2848.311,0.6672163
71,2876.4946,2808.5735,0.5256639,0.67395204,0.61375,0.5,0.6255,2839.9878,0.6663775
72,2866.7976,2798.794,0.5352668,0.6746816,0.6325,0.5,0.6235,2814.1262,0.6704465
73,2831.431,2763.1443,0.55574095,0.6773104,0.605,0.5,0.60849994,2771.0942,0.6757539
74,2801.011,2732.5645,0.5819202,0.6786483,0.60125,0.5,0.6135,2756.1086,0.6718279
75,2784.689,2716.2493,0.603852,0.6783559,0.595,0.5,0.60849994,2720.1853,0.674965
76,2758.0544,2689.4133,0.63277584,0.68007845,0.5975,0.5,0.592,2704.853,0.6765006
77,2731.396,2662.7424,0.6574623,0.6799614,0.6125,0.5,0.596,2669.1958,0.6770596
78,2707.1982,2638.4155,0.6856466,0.68097085,0.6025,0.5,0.59650004,2647.7212,0.6772321
79,2677.1013,2608.103,0.7108791,0.6828727,0.6125,0.5,0.5955,2623.2793,0.67741805
80,2654.93,2586.021,0.7375905,0.6817134,0.585,0.5,0.59650004,2596.5356,0.6777239
81,2627.248,2558.1187,0.77803665,0.6835141,0.59875,0.5,0.589,2573.0247,0.67901397
82,2605.2698,2536.3096,0.80093926,0.6815962,0.59875,0.5,0.5885,2543.191,0.680132
83,2569.6802,2500.3857,0.83363426,0.6846031,0.59125,0.5,0.59150004,2522.0713,0.678333
84,2544.5947,2475.148,0.87077975,0.68575364,0.58625,0.5,0.59849995,2496.5112,0.67901254
85,2524.8774,2455.5383,0.9079969,0.6843012,0.58125,0.5,0.59250003,2468.0686,0.67836374
86,2501.575,2432.6045,0.93510085,0.6803501,0.605,0.5,0.591,2444.7546,0.67999053
87,2474.0122,2404.8289,0.9803856,0.6820365,0.585,0.5,0.595,2414.263,0.68069714
88,2447.851,2378.6265,1.0177349,0.68207407,0.58625,0.5,0.5785,2385.3984,0.6806725
89,2419.048,2349.6858,1.0463307,0.6831584,0.58375,0.5,0.5995,2362.161,0.67744386
90,2389.5286,2320.3323,1.0892411,0.6810629,0.60125,0.5,0.57350004,2333.5469,0.6819652
91,2360.5833,2291.0718,1.1304835,0.68380976,0.6025,0.5,0.5825001,2311.5574,0.6800748
92,2335.6868,2266.325,1.1672688,0.6819389,0.59625,0.5,0.59150004,2283.1057,0.67952174
93,2313.803,2244.5112,1.2144641,0.6807656,0.6025,0.5,0.58650005,2255.8179,0.6801881
94,2289.3596,2219.9524,1.263205,0.681436,0.59125,0.5,0.584,2229.754,0.6808027
95,2258.6396,2189.3362,1.2986925,0.6800506,0.60625,0.5,0.596,2202.533,0.6796619
96,2238.2117,2168.8213,1.3418329,0.6804771,0.57625,0.5,0.6145,2181.249,0.6768096
97,2209.1616,2140.0063,1.3848871,0.67770857,0.625,0.5,0.605,2155.03,0.6789199
98,2180.9885,2111.6055,1.4311702,0.67952055,0.605,0.5,0.6065,2127.2515,0.6779773
99,2158.231,2088.9983,1.4861337,0.6774687,0.61625,0.5,0.62850004,2100.6753,0.677124
100,2131.7979,2062.588,1.5178578,0.6769262,0.62375,0.5,0.61800003,2071.9404,0.6764611
